Frame,Timestamp,Width_px,Height_px,Depth_cm,Category,Confidence,X1,Y1,X2,Y2,Priority
112,4.48,106,59,21.1,very_deep,0.851,840,403,946,462,5
112,4.48,178,177,18.8,deep,0.678,0,543,178,720,4
112,4.48,133,73,20.6,very_deep,0.854,1050,505,1183,578,5
112,4.48,222,220,21.3,very_deep,0.655,0,680,222,900,5
112,4.48,160,87,20.4,very_deep,0.861,1260,606,1420,693,5
112,4.48,267,264,18.6,deep,0.657,0,816,267,1080,4
113,4.52,145,73,20.1,very_deep,0.688,1047,513,1192,586,5
114,4.56,113,62,18.5,deep,0.748,848,415,961,477,4
114,4.56,145,78,21.4,very_deep,0.745,1057,518,1202,596,5
114,4.56,171,94,17.7,deep,0.753,1271,622,1442,716,4
115,4.60,120,70,22.0,very_deep,0.668,858,425,978,495,5
115,4.60,136,116,21.7,very_deep,0.480,1,602,137,718,5
115,4.60,151,87,20.4,very_deep,0.673,1072,531,1223,618,5
115,4.60,170,145,20.9,very_deep,0.475,1,753,171,898,5
115,4.60,181,104,20.6,very_deep,0.672,1286,638,1467,742,5
115,4.60,205,174,21.7,very_deep,0.497,1,903,206,1077,5
116,4.64,119,69,18.8,deep,0.786,868,431,987,500,4
116,4.64,115,58,20.6,very_deep,0.816,1002,458,1117,516,5
116,4.64,150,87,17.8,deep,0.762,1086,538,1236,625,4
116,4.64,179,105,21.3,very_deep,0.779,1303,646,1482,751,5
117,4.68,132,71,18.2,deep,0.725,868,436,1000,507,4
117,4.68,121,87,20.0,very_deep,0.576,1,633,122,720,5
117,4.68,165,89,21.4,very_deep,0.732,1085,546,1250,635,5
117,4.68,152,108,22.1,very_deep,0.554,1,792,153,900,5
117,4.68,198,105,19.6,deep,0.726,1302,656,1500,761,4
117,4.68,184,129,22.7,very_deep,0.562,1,951,185,1080,5
118,4.72,138,78,18.5,deep,0.701,878,447,1016,525,4
118,4.72,174,96,21.5,very_deep,0.697,1097,560,1271,656,5
118,4.72,209,115,21.2,very_deep,0.706,1316,672,1525,787,5
119,4.76,137,85,18.2,deep,0.735,890,452,1027,537,4
119,4.76,173,107,19.7,deep,0.749,1112,565,1285,672,4
119,4.76,205,130,19.9,deep,0.746,1336,677,1541,807,4
120,4.80,99,50,19.3,deep,0.757,821,390,920,440,4
120,4.80,136,82,21.6,very_deep,0.695,897,461,1033,543,5
120,4.80,124,63,19.6,deep,0.768,1027,487,1151,550,4
120,4.80,169,101,21.7,very_deep,0.683,1122,577,1291,678,5
120,4.80,149,75,17.9,deep,0.765,1232,585,1381,660,4
120,4.80,204,123,18.2,deep,0.687,1346,692,1550,815,4
121,4.84,146,86,22.3,very_deep,0.576,897,467,1043,553,5
121,4.84,184,109,20.4,very_deep,0.559,1121,583,1305,692,5
121,4.84,221,130,20.9,very_deep,0.565,1345,701,1566,831,5
122,4.88,150,95,17.3,deep,0.857,915,481,1065,576,4
122,4.88,186,120,20.4,very_deep,0.853,1145,601,1331,721,5
122,4.88,530,322,20.1,very_deep,0.451,0,578,530,900,5
122,4.88,224,143,20.5,very_deep,0.856,1373,722,1597,865,5
122,4.88,636,385,19.6,deep,0.451,0,695,636,1080,4
123,4.92,152,97,21.1,very_deep,0.753,921,490,1073,587,5
123,4.92,190,121,20.2,very_deep,0.769,1152,612,1342,733,5
123,4.92,533,268,19.2,deep,0.436,0,603,533,871,4
123,4.92,228,144,19.4,deep,0.765,1382,736,1610,880,4
123,4.92,640,321,18.8,deep,0.444,0,725,640,1046,4
124,4.96,110,55,20.3,very_deep,0.779,845,416,955,471,5
124,4.96,164,105,22.0,very_deep,0.715,926,496,1090,601,5
124,4.96,416,220,19.4,deep,0.431,0,496,416,716,4
124,4.96,133,67,17.8,deep,0.796,1057,523,1190,590,4
124,4.96,205,131,18.9,deep,0.690,1157,620,1362,751,4
124,4.96,520,275,19.4,deep,0.419,0,621,520,896,4
124,4.96,245,159,18.0,deep,0.696,1390,743,1635,902,4
124,4.96,623,329,19.5,deep,0.426,0,746,623,1075,4
125,5.00,173,113,19.6,deep,0.902,940,512,1113,625,4
125,5.00,216,139,17.1,deep,0.900,1176,641,1392,780,4
125,5.00,260,168,19.8,deep,0.900,1411,768,1671,936,4
126,5.04,178,120,20.7,very_deep,0.769,948,522,1126,642,5
126,5.04,113,58,21.0,very_deep,0.760,860,437,973,495,5
126,5.04,142,72,21.1,very_deep,0.764,1075,546,1217,618,5
126,5.04,220,151,20.7,very_deep,0.764,1186,652,1406,803,5
126,5.04,265,180,20.7,very_deep,0.762,1423,783,1688,963,5
126,5.04,171,86,18.8,deep,0.760,1290,656,1461,742,4
127,5.08,180,122,17.1,deep,0.862,958,531,1138,653,4
127,5.08,115,58,20.7,very_deep,0.815,863,443,978,501,5
127,5.08,225,151,17.4,deep,0.860,1198,665,1423,816,4
127,5.08,269,183,20.2,very_deep,0.860,1438,797,1707,980,5
128,5.12,198,132,19.8,deep,0.881,968,555,1166,687,4
128,5.12,131,69,21.0,very_deep,0.738,866,452,997,521,5
128,5.12,246,165,18.8,deep,0.877,1212,693,1458,858,4
128,5.12,165,86,19.4,deep,0.743,1081,565,1246,651,4
128,5.12,295,198,19.8,deep,0.879,1455,832,1750,1030,4
128,5.12,198,103,18.7,deep,0.739,1298,678,1496,781,4
129,5.16,213,142,17.9,deep,0.898,972,561,1185,703,4
129,5.16,265,179,19.8,deep,0.883,1216,701,1481,880,4
129,5.16,315,215,16.9,deep,0.882,1462,841,1777,1056,4
130,5.20,200,136,18.9,deep,0.908,995,576,1195,712,4
130,5.20,128,65,18.6,deep,0.789,882,471,1010,536,4
130,5.20,250,170,16.4,deep,0.908,1243,720,1493,890,4
130,5.20,300,205,17.2,deep,0.909,1492,863,1792,1068,4
131,5.24,220,130,19.5,deep,0.881,997,587,1217,717,4
131,5.24,275,162,19.0,deep,0.879,1247,735,1522,897,4
131,5.24,330,196,18.9,deep,0.875,1496,881,1826,1077,4
132,5.28,147,74,20.4,very_deep,0.829,891,496,1038,570,5
132,5.28,212,107,21.3,very_deep,0.533,1025,613,1237,720,5
132,5.28,266,133,20.8,very_deep,0.545,1281,767,1547,900,5
133,5.32,158,79,21.1,very_deep,0.785,885,502,1043,581,5
134,5.36,155,81,19.6,deep,0.821,901,511,1056,592,4
134,5.36,194,101,20.7,very_deep,0.814,1127,640,1321,741,5
134,5.36,233,123,18.3,deep,0.820,1352,767,1585,890,4
135,5.40,170,85,19.0,deep,0.803,903,532,1073,617,4
135,5.40,212,107,20.5,very_deep,0.796,1130,665,1342,772,5
135,5.40,255,129,20.3,very_deep,0.798,1356,798,1611,927,5
136,5.44,156,94,19.0,deep,0.876,932,541,1088,635,4
136,5.44,195,116,19.8,deep,0.884,1167,677,1362,793,4
136,5.44,233,140,18.4,deep,0.881,1400,812,1633,952,4
137,5.48,156,95,20.3,very_deep,0.887,941,551,1097,646,5
137,5.48,195,118,19.5,deep,0.885,1177,690,1372,808,4
137,5.48,234,143,17.0,deep,0.881,1413,827,1647,970,4
138,5.52,182,103,20.0,very_deep,0.895,941,573,1123,676,5
138,5.52,228,128,17.3,deep,0.890,1177,717,1405,845,4
138,5.52,273,154,16.3,deep,0.894,1413,861,1686,1015,4
139,5.56,187,115,17.7,deep,0.851,946,583,1133,698,4
139,5.56,233,143,19.4,deep,0.836,1185,730,1418,873,4
139,5.56,280,172,17.5,deep,0.845,1422,876,1702,1048,4
140,5.60,175,112,18.7,deep,0.872,978,595,1153,707,4
140,5.60,217,142,19.8,deep,0.872,1225,743,1442,885,4
140,5.60,264,170,16.8,deep,0.875,1467,892,1731,1062,4
141,5.64,176,104,17.3,deep,0.892,986,611,1162,715,4
141,5.64,220,130,18.4,deep,0.893,1232,765,1452,895,4
141,5.64,265,156,18.7,deep,0.889,1480,917,1745,1073,4
142,5.68,55,28,21.2,very_deep,0.491,846,337,901,365,5
145,5.80,76,39,23.0,very_deep,0.349,1075,438,1151,477,5
145,5.80,90,46,25.1,critical,0.351,1291,526,1381,572,6
147,5.88,297,151,17.1,deep,0.832,0,447,297,598,4
147,5.88,372,190,19.1,deep,0.830,0,558,372,748,4
147,5.88,447,229,16.3,deep,0.829,0,671,447,900,4
147,5.88,90,45,20.4,very_deep,0.565,1308,541,1398,586,5
148,5.92,296,151,18.2,deep,0.804,0,462,296,613,4
148,5.92,64,32,22.8,very_deep,0.540,881,370,945,402,5
148,5.92,370,189,17.4,deep,0.807,0,578,370,767,4
148,5.92,443,226,19.0,deep,0.806,0,695,443,921,4
149,5.96,285,162,17.3,deep,0.787,0,468,285,630,4
149,5.96,64,33,21.4,very_deep,0.572,886,373,950,406,5
149,5.96,353,200,16.7,deep,0.774,0,587,353,787,4
149,5.96,425,240,18.1,deep,0.775,0,705,425,945,4
150,6.00,280,163,20.0,deep,0.825,0,478,280,641,4
150,6.00,350,203,18.3,deep,0.828,0,598,350,801,4
150,6.00,420,243,17.4,deep,0.827,0,718,420,961,4
151,6.04,279,175,19.6,deep,0.770,1,482,280,657,4
151,6.04,66,33,19.6,deep,0.605,896,382,962,415,4
151,6.04,350,218,17.2,deep,0.776,1,603,351,821,4
151,6.04,419,262,17.3,deep,0.777,2,723,421,985,4
152,6.08,263,174,19.7,deep,0.821,0,502,263,676,4
152,6.08,328,217,19.5,deep,0.821,0,628,328,845,4
152,6.08,394,260,18.7,deep,0.822,1,753,395,1013,4
153,6.12,256,181,20.3,very_deep,0.823,0,510,256,691,5
153,6.12,69,36,20.7,very_deep,0.569,912,400,981,436,5
153,6.12,317,225,19.4,deep,0.822,0,638,317,863,4
153,6.12,86,45,20.5,very_deep,0.560,1141,500,1227,545,5
153,6.12,382,270,18.8,deep,0.821,0,766,382,1036,4
153,6.12,102,52,21.1,very_deep,0.552,1370,601,1472,653,5
154,6.16,247,186,19.3,deep,0.854,1,517,248,703,4
154,6.16,71,37,20.7,very_deep,0.506,920,403,991,440,5
154,6.16,309,233,17.1,deep,0.841,2,647,311,880,4
154,6.16,371,279,18.9,deep,0.842,2,777,373,1056,4
155,6.20,226,172,17.7,deep,0.825,1,545,227,717,4
155,6.20,74,39,23.3,very_deep,0.404,931,416,1005,455,5
155,6.20,281,216,17.5,deep,0.821,2,681,283,897,4
155,6.20,87,49,24.4,very_deep,0.414,1166,521,1253,570,5
155,6.20,340,260,18.5,deep,0.821,2,817,342,1077,4
155,6.20,107,59,22.1,very_deep,0.423,1398,626,1505,685,5
156,6.24,214,162,18.2,deep,0.770,3,558,217,720,4
156,6.24,77,40,19.6,deep,0.706,936,421,1013,461,4
156,6.24,266,204,20.0,very_deep,0.770,1,696,267,900,5
156,6.24,96,50,19.4,deep,0.698,1170,527,1266,577,4
156,6.24,319,242,20.1,very_deep,0.765,6,838,325,1080,5
156,6.24,115,60,20.6,very_deep,0.704,1405,632,1520,692,5
157,6.28,197,149,19.9,deep,0.798,0,571,197,720,4
157,6.28,247,185,17.4,deep,0.804,0,715,247,900,4
157,6.28,296,223,17.3,deep,0.807,0,857,296,1080,4
158,6.32,167,121,21.5,very_deep,0.703,0,595,167,716,5
158,6.32,82,42,23.8,very_deep,0.398,955,443,1037,485,5
158,6.32,206,150,20.0,very_deep,0.737,1,745,207,895,5
158,6.32,247,182,18.4,deep,0.732,1,893,248,1075,4
158,6.32,124,62,23.9,very_deep,0.423,1432,666,1556,728,5
159,6.36,130,106,19.7,deep,0.708,0,611,130,717,4
159,6.36,81,44,24.8,very_deep,0.413,962,451,1043,495,5
159,6.36,162,134,20.3,very_deep,0.704,0,763,162,897,5
159,6.36,103,55,22.9,very_deep,0.399,1202,563,1305,618,5
159,6.36,195,160,19.4,deep,0.694,0,917,195,1077,4
159,6.36,123,66,22.3,very_deep,0.396,1443,676,1566,742,5
160,6.40,100,90,22.0,very_deep,0.535,0,626,100,716,5
160,6.40,87,47,21.5,very_deep,0.329,966,456,1053,503,5
160,6.40,126,113,22.2,very_deep,0.566,0,783,126,896,5
160,6.40,109,59,22.7,very_deep,0.334,1207,571,1316,630,5
160,6.40,166,136,21.6,very_deep,0.572,0,940,166,1076,5
160,6.40,132,71,21.7,very_deep,0.333,1448,685,1580,756,5
161,6.44,89,46,23.5,very_deep,0.455,976,466,1065,512,5
161,6.44,111,57,22.4,very_deep,0.458,1220,583,1331,640,5
161,6.44,134,67,20.6,very_deep,0.466,1463,701,1597,768,5
162,6.48,85,49,24.9,very_deep,0.376,995,483,1080,532,5
162,6.48,107,60,22.7,very_deep,0.330,1243,605,1350,665,5
162,6.48,128,72,22.7,very_deep,0.315,1492,726,1620,798,5
163,6.52,91,50,24.9,very_deep,0.410,1002,491,1093,541,5
163,6.52,112,61,22.7,very_deep,0.434,1255,615,1367,676,5
163,6.52,136,74,20.0,very_deep,0.457,1505,737,1641,811,5
164,6.56,91,50,21.3,very_deep,0.408,1012,500,1103,550,5
164,6.56,114,61,24.7,very_deep,0.416,1266,626,1380,687,5
164,6.56,138,73,23.1,very_deep,0.436,1518,752,1656,825,5
165,6.60,91,54,22.8,very_deep,0.461,1036,521,1127,575,5
165,6.60,113,66,20.9,very_deep,0.417,1297,652,1410,718,5
165,6.60,136,80,22.2,very_deep,0.420,1556,783,1692,863,5
168,6.72,262,133,20.3,very_deep,0.709,1015,260,1277,393,5
168,6.72,329,166,19.1,deep,0.700,1268,326,1597,492,4
168,6.72,396,200,18.5,deep,0.698,1521,391,1917,591,4
170,6.80,261,135,20.5,very_deep,0.662,1016,265,1277,400,5
170,6.80,326,169,19.1,deep,0.648,1271,331,1597,500,4
170,6.80,390,197,19.9,deep,0.485,80,681,470,878,4
170,6.80,392,203,18.2,deep,0.652,1525,397,1917,600,4
170,6.80,466,236,18.6,deep,0.503,96,817,562,1053,4
171,6.84,260,140,20.6,very_deep,0.659,1018,267,1278,407,5
171,6.84,310,165,20.7,very_deep,0.364,46,550,356,715,5
171,6.84,324,173,21.3,very_deep,0.644,1273,335,1597,508,5
171,6.84,392,205,22.3,very_deep,0.321,58,688,450,893,5
171,6.84,389,209,19.2,deep,0.650,1528,402,1917,611,4
171,6.84,465,246,22.5,very_deep,0.337,71,826,536,1072,5
172,6.88,253,144,18.6,deep,0.656,1025,271,1278,415,4
172,6.88,316,177,20.8,very_deep,0.647,1282,340,1598,517,5
172,6.88,379,215,20.2,very_deep,0.652,1538,407,1917,622,5
173,6.92,248,141,21.5,very_deep,0.682,1030,272,1278,413,5
173,6.92,190,97,19.0,deep,0.658,226,563,416,660,4
173,6.92,309,175,19.1,deep,0.681,1288,342,1597,517,4
173,6.92,236,122,19.6,deep,0.662,282,703,518,825,4
173,6.92,370,210,18.5,deep,0.685,1547,411,1917,621,4
173,6.92,284,145,20.1,very_deep,0.669,338,845,622,990,5
174,6.96,213,109,21.3,very_deep,0.704,210,566,423,675,5
174,6.96,245,144,19.6,deep,0.673,1033,273,1278,417,4
174,6.96,266,136,20.7,very_deep,0.712,261,707,527,843,5
174,6.96,306,176,18.1,deep,0.660,1292,345,1598,521,4
174,6.96,319,165,18.2,deep,0.717,312,848,631,1013,4
174,6.96,368,212,17.9,deep,0.662,1550,413,1918,625,4
175,7.00,233,136,20.3,very_deep,0.680,1045,281,1278,417,5
175,7.00,292,168,19.2,deep,0.659,1306,353,1598,521,4
175,7.00,351,203,18.4,deep,0.666,1567,423,1918,626,4
176,7.04,227,132,19.4,deep,0.717,1051,285,1278,417,4
176,7.04,283,164,17.6,deep,0.700,1315,357,1598,521,4
176,7.04,341,198,18.9,deep,0.705,1577,428,1918,626,4
177,7.08,222,134,18.0,deep,0.708,1056,287,1278,421,4
177,7.08,277,167,18.0,deep,0.714,1321,360,1598,527,4
177,7.08,332,200,17.8,deep,0.718,1586,432,1918,632,4
178,7.12,213,138,18.6,deep,0.753,1065,288,1278,426,4
178,7.12,266,171,18.4,deep,0.758,1332,361,1598,532,4
178,7.12,318,205,17.2,deep,0.760,1600,433,1918,638,4
179,7.16,320,166,16.7,deep,0.902,70,440,390,606,4
179,7.16,202,136,18.9,deep,0.708,1076,290,1278,426,4
179,7.16,398,208,17.1,deep,0.891,92,550,490,758,4
179,7.16,255,170,18.1,deep,0.708,1343,362,1598,532,4
179,7.16,477,251,15.7,medium,0.891,110,660,587,911,3
179,7.16,306,202,19.8,deep,0.713,1612,436,1918,638,4
180,7.20,318,172,19.0,deep,0.853,70,445,388,617,4
180,7.20,202,136,19.3,deep,0.648,1076,291,1278,427,4
180,7.20,391,216,17.6,deep,0.842,91,556,482,772,4
180,7.20,252,170,21.8,very_deep,0.646,1346,365,1598,535,5
180,7.20,469,260,17.0,deep,0.843,108,667,577,927,4
180,7.20,303,205,17.8,deep,0.650,1615,437,1918,642,4
181,7.24,331,180,18.8,deep,0.763,51,450,382,630,4
181,7.24,198,134,21.4,very_deep,0.642,1080,293,1278,427,5
181,7.24,412,228,18.5,deep,0.782,63,562,475,790,4
181,7.24,248,167,20.0,very_deep,0.630,1350,366,1598,533,5
181,7.24,491,273,18.7,deep,0.781,77,675,568,948,4
181,7.24,298,201,18.1,deep,0.630,1620,440,1918,641,4
182,7.28,191,125,22.0,very_deep,0.612,1087,301,1278,426,5
182,7.28,327,207,21.2,very_deep,0.545,28,460,355,667,5
182,7.28,63,44,20.7,very_deep,0.465,0,206,63,250,5
182,7.28,238,156,20.3,very_deep,0.615,1360,377,1598,533,5
182,7.28,405,259,18.2,deep,0.568,42,576,447,835,4
182,7.28,78,55,22.9,very_deep,0.464,0,257,78,312,5
182,7.28,287,188,18.7,deep,0.623,1631,452,1918,640,4
182,7.28,490,310,19.2,deep,0.562,51,691,541,1001,4
182,7.28,95,67,24.8,very_deep,0.458,0,308,95,375,5
183,7.32,359,201,17.8,deep,0.716,17,476,376,677,4
183,7.32,182,125,19.3,deep,0.616,1096,301,1278,426,4
183,7.32,60,44,21.2,very_deep,0.486,0,207,60,251,5
183,7.32,449,253,17.7,deep,0.713,21,595,470,848,4
183,7.32,228,156,22.4,very_deep,0.605,1370,376,1598,532,5
183,7.32,76,57,20.4,very_deep,0.510,0,258,76,315,5
183,7.32,536,305,18.1,deep,0.721,26,713,562,1018,4
183,7.32,275,186,18.7,deep,0.609,1643,452,1918,638,4
183,7.32,91,66,22.2,very_deep,0.506,0,311,91,377,5
184,7.36,326,219,17.9,deep,0.728,10,477,336,696,4
184,7.36,178,123,22.1,very_deep,0.548,1100,302,1278,425,5
184,7.36,56,36,23.5,very_deep,0.453,0,211,56,247,5
184,7.36,419,276,17.9,deep,0.717,2,595,421,871,4
184,7.36,225,151,19.2,deep,0.530,1373,380,1598,531,4
184,7.36,70,43,24.3,very_deep,0.459,0,265,70,308,5
184,7.36,481,330,19.2,deep,0.710,16,716,497,1046,4
184,7.36,270,183,21.8,very_deep,0.530,1648,455,1918,638,5
184,7.36,82,53,20.7,very_deep,0.454,1,318,83,371,5
185,7.40,363,222,20.6,very_deep,0.679,0,498,363,720,5
185,7.40,171,112,22.8,very_deep,0.534,1107,311,1278,423,5
185,7.40,48,32,24.5,very_deep,0.446,0,215,48,247,5
185,7.40,451,277,17.9,deep,0.646,0,623,451,900,4
185,7.40,213,140,23.4,very_deep,0.523,1385,390,1598,530,5
185,7.40,60,42,24.8,very_deep,0.459,0,268,60,310,5
185,7.40,542,333,16.7,deep,0.658,0,747,542,1080,4
185,7.40,257,169,21.5,very_deep,0.525,1661,467,1918,636,5
185,7.40,72,49,20.9,very_deep,0.450,0,323,72,372,5
186,7.44,311,217,19.2,deep,0.611,0,503,311,720,4
186,7.44,168,105,21.8,very_deep,0.529,1110,316,1278,421,5
186,7.44,48,33,22.3,very_deep,0.354,0,215,48,248,5
186,7.44,401,270,19.5,deep,0.600,0,630,401,900,4
186,7.44,211,131,21.2,very_deep,0.507,1387,396,1598,527,5
186,7.44,61,43,20.9,very_deep,0.405,0,268,61,311,5
186,7.44,468,325,20.5,very_deep,0.598,0,755,468,1080,5
186,7.44,252,157,22.8,very_deep,0.515,1666,475,1918,632,5
186,7.44,73,51,21.1,very_deep,0.400,0,322,73,373,5
187,7.48,162,101,18.8,deep,0.657,1116,317,1278,418,4
187,7.48,321,205,20.4,very_deep,0.551,0,515,321,720,5
187,7.48,36,32,24.8,very_deep,0.331,0,218,36,250,5
187,7.48,203,125,22.1,very_deep,0.625,1395,397,1598,522,5
187,7.48,388,257,20.7,very_deep,0.576,0,643,388,900,5
187,7.48,46,40,23.9,very_deep,0.346,0,272,46,312,5
187,7.48,243,151,18.3,deep,0.635,1675,476,1918,627,4
187,7.48,456,308,18.0,deep,0.571,0,772,456,1080,4
187,7.48,56,48,21.6,very_deep,0.352,0,327,56,375,5
188,7.52,150,80,19.1,deep,0.685,1128,321,1278,401,4
188,7.52,260,178,21.8,very_deep,0.513,0,542,260,720,5
188,7.52,32,29,21.1,very_deep,0.488,0,221,32,250,5
188,7.52,186,100,21.5,very_deep,0.675,1412,401,1598,501,5
188,7.52,148,74,19.8,deep,0.524,818,537,966,611,4
188,7.52,326,223,19.6,deep,0.504,0,677,326,900,4
188,7.52,41,36,22.4,very_deep,0.491,0,276,41,312,5
188,7.52,222,122,19.4,deep,0.680,1696,481,1918,603,4
188,7.52,395,267,20.4,very_deep,0.507,0,813,395,1080,5
188,7.52,50,44,21.0,very_deep,0.490,0,331,50,375,5
189,7.56,136,79,18.5,deep,0.707,1142,321,1278,400,4
189,7.56,121,68,21.6,very_deep,0.643,660,432,781,500,5
189,7.56,229,170,20.1,very_deep,0.524,2,550,231,720,5
189,7.56,28,34,22.9,very_deep,0.423,0,218,28,252,5
189,7.56,170,99,21.3,very_deep,0.672,1428,402,1598,501,5
189,7.56,154,84,21.8,very_deep,0.635,823,541,977,625,5
189,7.56,287,213,19.0,deep,0.517,3,687,290,900,4
189,7.56,37,38,21.9,very_deep,0.435,0,275,37,313,5
189,7.56,202,119,21.1,very_deep,0.676,1716,482,1918,601,5
189,7.56,185,102,21.6,very_deep,0.639,988,648,1173,750,5
189,7.56,343,255,19.8,deep,0.516,5,825,348,1080,4
189,7.56,45,46,22.0,very_deep,0.438,0,330,45,376,5
190,7.60,127,80,20.7,very_deep,0.727,1151,322,1278,402,5
190,7.60,26,31,24.7,very_deep,0.485,0,221,26,252,5
190,7.60,232,157,23.6,very_deep,0.392,0,563,232,720,5
190,7.60,160,97,19.4,deep,0.722,1438,405,1598,502,4
190,7.60,32,40,21.0,very_deep,0.497,0,276,32,316,5
190,7.60,281,195,23.5,very_deep,0.427,2,705,283,900,5
190,7.60,192,116,19.5,deep,0.728,1726,486,1918,602,4
190,7.60,38,46,24.0,very_deep,0.490,0,332,38,378,5
190,7.60,337,234,21.3,very_deep,0.414,3,846,340,1080,5
191,7.64,123,78,19.3,deep,0.694,1155,325,1278,403,4
191,7.64,215,142,19.5,deep,0.671,3,578,218,720,4
191,7.64,115,71,19.3,deep,0.658,666,450,781,521,4
191,7.64,272,178,19.6,deep,0.689,3,722,275,900,4
191,7.64,155,98,19.5,deep,0.674,1443,407,1598,505,4
191,7.64,141,89,21.9,very_deep,0.638,832,562,973,651,5
191,7.64,325,213,20.1,very_deep,0.698,5,867,330,1080,5
191,7.64,185,115,20.6,very_deep,0.676,1733,488,1918,603,5
191,7.64,172,106,20.9,very_deep,0.635,998,675,1170,781,5
192,7.68,135,71,21.4,very_deep,0.717,668,470,803,541,5
192,7.68,115,62,20.8,very_deep,0.593,1163,335,1278,397,5
192,7.68,170,91,18.8,deep,0.712,835,586,1005,677,4
192,7.68,143,76,20.0,deep,0.574,1455,420,1598,496,4
192,7.68,22,37,22.4,very_deep,0.431,0,281,22,318,5
192,7.68,205,109,21.2,very_deep,0.717,1002,703,1207,812,5
192,7.68,172,93,21.2,very_deep,0.583,1746,503,1918,596,5
192,7.68,27,44,22.9,very_deep,0.419,0,338,27,382,5
193,7.72,137,75,18.0,deep,0.763,671,477,808,552,4
193,7.72,98,72,21.0,very_deep,0.564,1182,336,1280,408,5
193,7.72,172,93,21.4,very_deep,0.771,840,598,1012,691,5
193,7.72,123,91,21.1,very_deep,0.553,1477,420,1600,511,5
193,7.72,220,116,23.0,very_deep,0.308,1,782,221,898,5
193,7.72,208,113,20.2,very_deep,0.766,1007,717,1215,830,5
193,7.72,146,108,23.3,very_deep,0.555,1772,505,1918,613,5
193,7.72,265,140,24.6,very_deep,0.309,1,938,266,1078,5
194,7.76,131,83,20.0,very_deep,0.826,676,482,807,565,5
194,7.76,95,57,24.3,very_deep,0.432,1183,341,1278,398,5
194,7.76,163,103,18.3,deep,0.826,845,602,1008,705,4
194,7.76,118,71,21.1,very_deep,0.429,1480,426,1598,497,5
194,7.76,196,123,20.5,very_deep,0.827,1015,723,1211,846,5
194,7.76,143,85,20.4,very_deep,0.426,1775,511,1918,596,5
195,7.80,139,82,20.3,very_deep,0.815,682,505,821,587,5
195,7.80,82,51,23.1,very_deep,0.438,1198,346,1280,397,5
195,7.80,183,102,20.9,very_deep,0.801,853,633,1036,735,5
195,7.80,102,64,24.6,very_deep,0.420,1498,432,1600,496,5
195,7.80,213,121,20.7,very_deep,0.804,1025,760,1238,881,5
195,7.80,122,78,23.7,very_deep,0.413,1798,518,1920,596,5
196,7.84,151,94,17.5,deep,0.879,685,511,836,605,4
196,7.84,70,45,21.3,very_deep,0.528,1210,348,1280,393,5
196,7.84,191,117,19.7,deep,0.884,856,640,1047,757,4
196,7.84,88,57,20.9,very_deep,0.513,1512,435,1600,492,5
196,7.84,229,141,18.3,deep,0.883,1027,767,1256,908,4
196,7.84,105,69,22.9,very_deep,0.511,1815,522,1920,591,5
197,7.88,153,94,19.6,deep,0.839,685,523,838,617,4
197,7.88,65,50,24.6,very_deep,0.474,1215,348,1280,398,5
197,7.88,190,119,17.5,deep,0.830,857,653,1047,772,4
197,7.88,82,62,23.4,very_deep,0.481,1518,436,1600,498,5
197,7.88,226,142,19.2,deep,0.831,1030,785,1256,927,4
197,7.88,98,75,22.0,very_deep,0.494,1822,523,1920,598,5
198,7.92,151,100,18.3,deep,0.918,696,546,847,646,4
198,7.92,189,125,17.6,deep,0.921,871,682,1060,807,4
198,7.92,226,148,19.5,deep,0.921,1046,820,1272,968,4
199,7.96,159,123,18.8,deep,0.898,698,552,857,675,4
199,7.96,198,153,18.8,deep,0.900,873,690,1071,843,4
199,7.96,240,184,18.8,deep,0.901,1047,828,1287,1012,4
200,8.00,162,100,20.2,very_deep,0.908,705,576,867,676,5
200,8.00,205,125,19.1,deep,0.914,881,720,1086,845,4
200,8.00,246,148,18.0,deep,0.913,1057,865,1303,1013,4
201,8.04,163,116,17.3,deep,0.931,707,577,870,693,4
201,8.04,201,143,17.2,deep,0.931,886,722,1087,865,4
201,8.04,243,174,18.7,deep,0.930,1062,866,1305,1040,4
202,8.08,168,106,20.6,very_deep,0.816,715,606,883,712,5
202,8.08,211,133,17.7,deep,0.840,895,758,1106,891,4
202,8.08,253,158,17.1,deep,0.844,1073,912,1326,1070,4
240,9.60,70,38,21.7,very_deep,0.351,1207,352,1277,390,5
240,9.60,89,45,23.6,very_deep,0.338,1508,441,1597,486,5
240,9.60,106,55,21.5,very_deep,0.347,1811,528,1917,583,5
244,9.76,444,225,22.5,very_deep,0.343,366,466,810,691,5
259,10.36,200,100,21.2,very_deep,0.730,1720,773,1920,873,5
260,10.40,116,64,20.2,very_deep,0.450,1162,526,1278,590,5
260,10.40,145,77,22.8,very_deep,0.414,1453,661,1598,738,5
260,10.40,173,94,22.0,very_deep,0.420,1745,793,1918,887,5
261,10.44,106,71,21.9,very_deep,0.471,1172,532,1278,603,5
261,10.44,133,88,20.8,very_deep,0.479,1465,665,1598,753,5
261,10.44,160,106,23.4,very_deep,0.477,1757,797,1917,903,5
262,10.48,72,57,20.3,very_deep,0.517,1208,560,1280,617,5
262,10.48,89,72,22.1,very_deep,0.521,1511,700,1600,772,5
